car,label,charges
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_334.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_586.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_272.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压1-34_133.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_350.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_150.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_47.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_357.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_221.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_23.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_71.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_346.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_660.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_165.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_265.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_16.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_86.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_70.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_57.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_381.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_157.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_24.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_202.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_247.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_321.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_92.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_161.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_125.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_69.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_20.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_488.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_32.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_116.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_448.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_320.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_263.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_157.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_347.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-121-160周_43.csv
exp3_CE01_SS100负_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-1#-加压循环1-6短路_15.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_39.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_378.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_266.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_224.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_52.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_261.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-加压循环1-10_32.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_287.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_278.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_186.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_87.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_383.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压21-40_24.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_92.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_417.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_328.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-210-300cycle_17.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_669.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_283.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-210-300cycle_35.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_76.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_323.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_144.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_282.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压1-20_72.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_121.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_285.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_278.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_32.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_550.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压1-34_133.csv
exp3_CE01_PMMA200_7#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-7#-1-100cycle_330.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_8.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_213.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_55.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压1-20_71.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_65.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_103.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_120.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_229.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_63.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_195.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_582.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_152.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_150.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_353.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_244.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_240.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_303.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_246.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_118.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_308.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_100.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压35-75_55.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_339.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_96.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_11.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_233.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_288.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_48.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_250.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_146.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_707.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_362.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压35-75_80.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_301.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_46.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_83.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_324.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_326.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_239.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_129.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压35-75_8.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_213.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_196.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_360.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_468.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_230.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_236.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_271.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_212.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_6.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_123.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_94.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_203.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-240-340cycle_156.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_217.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_205.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_396.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_163.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_272.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_563.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_78.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_19.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-100周_222.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-1-100cycle_96.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_114.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_40.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-181-280cycle_85.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_9.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100周_107.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-340-440cycle_99.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_109.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_325.csv
exp3_CE01_SS200正_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-2#-100-240cycle_442.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-101-200cycle_279.csv
exp3_CE01_SS100负_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-1#-加压循环1-6短路_16.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_546.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压21-40_55.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_259.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_105.csv
exp3_CE01_Cu100正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-Cu100正-5#_352.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_365.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-172-272cycle_13.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_69.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_227.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_84.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-101-200周_85.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_337.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_39.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-35-68cycle_4.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-加压68-168cycle_237.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_647.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_202.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_457.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-272-372cycle_298.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_130.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压41-94_22.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_431.csv
exp3_CE01_SS100负_4#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-4#-35-68cycle_67.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压95-194_140.csv
exp3_CE01_SS100正_3#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100正-3#-120周_125.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_51.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-1-100cycle_287.csv
exp3_CE01_SS100负_2#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS100负-2#-加压1-34_92.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压195-255_51.csv
exp3_CE01_SS200负_3#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-3#-101-200cycle_296.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_570.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_4.csv
exp3_CE01_SS200负_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200负-2#-1-181cycle_614.csv
exp3_CE01_SS200正_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-5#-201-300cycle_89.csv
exp3_CE01_SS200正_1#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-SS200正-1#-201-300周_243.csv
exp3_CE01_铝焊渣_2#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-铝焊渣-2#-1-172cycle_346.csv
exp3_CE01_PMMA200_5#,2,/data/nfsdata/database/tsinghua_20230428/result/exp_3/data/CE01-PMMA200-5#-加压256-315_105.csv
